filename,greek,english,level
"Duolingo_2026-03-31_06-12-40-980.png","Οι ντομάτες ήταν γεμισμένες με ρύζι.","The tomatoes were stuffed with rice.","A2"
"Duolingo_2026-03-31_06-12-41-390.png","Αυτή φαίνεται πεσμένη, τι της συνέβη;","She seems down, what happened to her?","B1"
"Duolingo_2026-03-31_06-12-41-950.png","Αυτές οι μηχανές είναι δοκιμασμένες, δουλεύουν σωστά αλλά είναι πολύ ακριβές.","These machines are tested, they work properly but they are very expensive.","B1"
"Duolingo_2026-03-31_06-12-42-940.png","Κάθε κίνησή του είναι ηθελημένη.","Each of his moves is intentional.","B2"
"Duolingo_2026-03-31_06-12-43-550.png","Τα ακριβά της κοσμήματα ήταν κρυμμένα στη ντουλάπα.","Her expensive jewellery was hidden in the closet.","B1"
"Duolingo_2026-03-31_06-12-44-020.png","Ποιος σκεπτόμενος άνθρωπος λέει αυτά τα πράγματα;","What thinking person says these things?","B2"
"Duolingo_2026-03-31_06-12-44-460.png","Τίποτα δεν είναι τελειωμένο αν δεν το πω εγώ!","Nothing is finished if I do not say so!","B1"
"Duolingo_2026-03-31_06-12-45-170.png","Αυτό το αντικείμενο είναι απαγορευμένο μέσα στο αεροπλάνο.","This object is prohibited in the airplane.","B1"
"Duolingo_2026-03-31_06-12-45-530.png","Είναι το πιο χρησιμοποιημένο μου ρούχο.","It is my most used piece of clothing.","A2"
"Duolingo_2026-03-31_06-12-46-010.png","Από τι είναι φτιαγμένο αυτό το σπίτι;","Of what is this house made?","A2"
"Duolingo_2026-03-31_06-14-11-400.png","Πετάμε μακρύτερα και ψηλότερα!","We fly farther and higher!","A2"
"Duolingo_2026-03-31_06-14-11-700.png","Όλοι περάσαμε με άριστα!","We all passed with honors!","A2"
"Duolingo_2026-03-31_06-14-12-270.png","Ωραιότατα! Συνέχισε έτσι!","Very nice! Keep it up!","A2"
"Duolingo_2026-03-31_06-14-12-580.png","Μπορούμε να τρέξουμε εκατό μέτρα σε λιγότερο από εννέα δευτερόλεπτα.","We can run a hundred meters in less than nine seconds.","B1"
"Duolingo_2026-03-31_06-14-13-100.png","Δεν είχαμε κινητά και υπολογιστές πρωτύτερα.","We didn't have cell phones and computers before.","A2"
"Duolingo_2026-03-31_06-14-13-490.png","Τους έβαλα άριστα δέκα!","I gave them a perfect ten!","A2"
"Duolingo_2026-03-31_06-14-13-990.png","Ποιος σε πήρε τηλέφωνο πρωτύτερα;","Who called you earlier?","A2"
"Duolingo_2026-03-31_06-14-14-290.png","Το μικρό παιδί σχεδιάζει ωραιότερα από τους μεγάλους!","The little child draws better than the adults!","A2"
"Duolingo_2026-03-31_06-14-15-650.png","Αυτός θα δει το αποτέλεσμα.","He will see the result.","A2"
"Duolingo_2026-03-31_06-14-16-220.png","Η εισαγωγή φρούτων από άλλες χώρες κοστίζει πολύ.","The import of fruit from other countries costs a lot.","B1"
"Duolingo_2026-03-31_06-14-16-620.png","Η κατασκευή του Παρθενώνα πήρε εννέα χρόνια.","The construction of the Parthenon took nine years.","B1"
"Duolingo_2026-03-31_06-14-17-430.png","Είμαστε οι επιλογές μας.","We are our choices.","B1"
"Duolingo_2026-03-31_06-14-17-940.png","Μπορείς να δώσεις μια ακριβέστερη περιγραφή;","Can you give a more accurate description?","B1"
"Duolingo_2026-03-31_06-14-18-310.png","Η άγνοια είναι πάντα επικίνδυνη!","Ignorance is always dangerous!","B1"
"Duolingo_2026-03-31_06-14-18-690.png","Αυτό είναι το κλειδί της επιτυχίας τους.","This is the key to their success.","B1"
"Duolingo_2026-03-31_06-14-19-010.png","Η φωτεινή πλευρά της ζωής.","The bright side of life.","A2"
"Duolingo_2026-03-31_06-14-19-690.png","Δεν έχουμε ούτε τα απαραίτητα αγαθά!","We do not have even the necessary goods!","B1"
"Duolingo_2026-03-31_06-14-20-210.png","Πόση ώρα του παίρνει ο καλλωπισμός του κήπου;","How long does the adornment of the garden take him?","B2"
"Duolingo_2026-03-31_06-14-20-920.png","Τι υπέροχη ύπαρξη!","What a wonderful entity!","B2"
"Duolingo_2026-03-31_06-14-21-310.png","Η ομπρέλα προσφέρει προστασία από τον ήλιο.","The umbrella offers protection from the sun.","B1"
"Duolingo_2026-03-31_06-14-21-620.png","Θέλω απόδειξη.","I want a receipt.","A2"
"Duolingo_2026-03-31_06-14-22-120.png","Τους έδιναν οδηγίες.","They were giving them instructions.","A2"
"Duolingo_2026-03-31_06-14-22-650.png","Τους έδειχνα το σπίτι.","I was showing them the house.","A2"
"Duolingo_2026-03-31_06-14-23-070.png","Ζούσε τη ζωή του όπως ήθελε.","He was living his life as he wished.","B1"
"Duolingo_2026-03-31_06-14-23-990.png","Δεν έφευγες;","Weren't you leaving?","A2"
"Duolingo_2026-03-31_06-14-24-660.png","Έβλεπα τηλεόραση καθώς έτρωγα.","I was watching television while I was eating.","A2"
"Duolingo_2026-03-31_06-14-25-030.png","Ο μπαμπάς μου μαγείρευε όταν χτύπησε το τηλέφωνο.","My dad was cooking when the phone rang.","B1"
"Duolingo_2026-03-31_06-15-05-380.png","Φανταστείτε ένα επιδόρπιο χωρίς σοκολάτα.","Imagine a dessert without chocolate.","B1"
"Duolingo_2026-03-31_06-15-06-130.png","Ντύσου και πήγαινε σπίτι.","Get dressed and go home.","A2"
"Duolingo_2026-03-31_06-15-06-690.png","Θυμηθείτε το!","Remember it!","A2"
"Duolingo_2026-03-31_06-15-07-280.png","Είσαι κουρασμένος, ξεκουράσου.","You are tired, rest.","A2"
"Duolingo_2026-03-31_06-15-08-030.png","Δέξου το και ξέχνα το.","Accept it and forget it.","A2"
"Duolingo_2026-03-31_06-15-08-390.png","Εμπιστευτείτε την.","Trust her.","A2"
"Duolingo_2026-03-31_06-15-27-170.png","Το να είσαι φιλόδοξος είναι καλό ή κακό;","Is being ambitious good or bad?","B1"
"Duolingo_2026-03-31_06-15-27-500.png","Αν θέλεις να είσαι υγιής, θα πρέπει να τρως σωστά, να μην πίνεις και να περπατάς τουλάχιστον μια ώρα την","If you want to be healthy, you should eat right, not drink and walk at least one hour a day.","B1"
"Duolingo_2026-03-31_06-15-28-040.png","Η γυναίκα είναι ύποπτη;","Is the woman under suspicion?","A2"
"Duolingo_2026-03-31_06-15-28-410.png","Τα αφεντικά μας είναι και δραστήρια και γενναιόδωρα!","Our bosses are both active and generous!","B1"
"Duolingo_2026-03-31_06-15-29-050.png","Γιατί είναι τόσο χαλαρό το σχοινί;","Why is the rope so loose?","A2"
"Duolingo_2026-03-31_06-15-29-410.png","Το προσωπικό στο πολυτελές ξενοδοχείο είναι πολύ εξυπηρετικό.","The staff at the luxurious hotel is very helpful.","B1"
"Duolingo_2026-03-31_06-15-30-230.png","Η αδελφή μου είναι πολύ δραστήρια στα κοινωνικά μέσα.","My sister is very active on social media.","B1"
"Duolingo_2026-03-31_06-15-30-670.png","Αν θέλεις να είσαι υγιής, θα πρέπει να τρως σωστά, να μην πίνεις και να περπατάς τουλάχιστον μια ώρα την","If you want to be healthy, you should eat right, not drink and walk at least one hour a day.","B1"
"Duolingo_2026-03-31_06-16-19-150.png","Η πρόσφατη συζήτησή μας.","Our recent discussion.","B1"
"Duolingo_2026-03-31_06-17-26-270.png","Ποια βιβλία είχαν χαθεί;","Which books had gotten lost?","B1"
"Duolingo_2026-03-31_06-17-27-400.png","Βρήκα τα κοσμήματα που είχα χάσει.","I found the jewelry that I had lost.","B1"
"Duolingo_2026-03-31_06-17-27-720.png","Σε είχε ακολουθήσει.","It had followed you.","B1"
"Duolingo_2026-03-31_06-17-28-040.png","Είχα αρνηθεί τη χρέωση.","I had refused the charge.","B1"
"Duolingo_2026-03-31_06-17-28-640.png","Γιατί του είχες μιλήσει;","Why had you spoken to him?","B1"
"Duolingo_2026-03-31_06-17-38-660.png","Ακουγόμασταν, ακουγόσασταν, ακούγονταν","We were heard, you were heard, they were heard","B2"
"Duolingo_2026-03-31_06-17-39-040.png","Γιατί σηκωνόσασταν και καθόσασταν όλη την ώρα;","Why were you standing up and sitting down all the time?","B2"
"Duolingo_2026-03-31_06-17-39-580.png","Όταν ήμουν μικρός χανόμουν συχνά στους δρόμους της πόλης.","When I was little, I used to get lost in the city streets often.","B1"
"Duolingo_2026-03-31_06-17-39-970.png","Σηκωνόμουν, σηκωνόσουν, σηκωνόταν","I was getting up, you were getting up, he was getting up","B1"
"Duolingo_2026-03-31_06-17-40-540.png","Οι γονείς μου δεν έρχονταν ποτέ μαζί μου.","My parents would never come with me.","B1"
"Duolingo_2026-03-31_06-17-40-940.png","Κοιμόμασταν όταν χτύπησε το τηλέφωνο.","We were sleeping when the telephone rang.","B1"
"Duolingo_2026-03-31_06-17-41-670.png","Φαίνεται ότι βαριόσασταν.","It appears that you were bored.","B2"
"Duolingo_2026-03-31_06-17-41-980.png","Αυτή χανόταν από προσώπου γης!","She was disappearing off the face of the earth!","B2"
"Duolingo_2026-03-31_06-17-42-380.png","Νομίζαμε ότι βρισκόσασταν έξω.","We thought that you were outside.","B1"
"Duolingo_2026-03-31_06-17-47-240.png","Σε εμπιστεύομαι.","I trust you.","A2"
"Duolingo_2026-03-31_06-17-47-940.png","Σε παρακαλώ να εξαφανιστείς για λίγο.","Please disappear for a while.","B1"
"Duolingo_2026-03-31_06-17-49-480.png","Μην το αρνηθείτε!","Don't deny it!","A2"
"Duolingo_2026-03-31_06-17-49-950.png","Αυτός δεν εμφανίζεται ξανά στο μυθιστόρημα.","He does not appear again in the novel.","B1"
"Duolingo_2026-03-31_06-17-51-070.png","Θέλω να αισθανθώ την αγάπη σου.","I want to feel your love.","A2"
"Duolingo_2026-03-31_06-17-51-850.png","Δεν πρόκειται να δεχτούμε την πρότασή σας.","We are not going to accept your proposal.","B1"
"Duolingo_2026-03-31_06-18-03-910.png","Ήθελε να συνδέσει τα δύο του ηχεία.","He wanted to connect his two speakers.","B1"
"Duolingo_2026-03-31_06-18-04-310.png","Το διαδίκτυο και ο ιστός είναι περίπου το ίδιο πράγμα.","The internet and the web are almost the same thing.","B1"
"Duolingo_2026-03-31_06-18-04-960.png","Δεν υπάρχει σύνδεση στο διαδίκτυο.","There's no internet connection.","A2"
"Duolingo_2026-03-31_06-18-05-520.png","Είναι ο δρομέας στην οθόνη;","Is the cursor on the screen?","A2"
"Duolingo_2026-03-31_06-18-06-090.png","Ανοίξτε τον φυλλομετρητή που θέλετε.","Open the browser that you want.","B1"
"Duolingo_2026-03-31_06-18-06-800.png","Κάνω τις αγορές μου διαδικτυακά.","I do my shopping online.","A2"
"Duolingo_2026-03-31_06-18-07-430.png","Αποσυνδέει τα τηλέφωνα όταν κοιμάται.","She disconnects the phones when she sleeps.","B1"
"Duolingo_2026-03-31_06-18-07-860.png","Ανέβασα αυτήν τη φωτογραφία χθες.","I uploaded this photo yesterday.","A2"
"Duolingo_2026-03-31_06-18-08-330.png","Έστειλες την ηλεκτρονική αλληλογραφία;","Did you send the e-mail?","A2"
"Duolingo_2026-03-31_06-18-08-830.png","Η εγκατάσταση της εφαρμογής μπορεί να πάρει μερικά λεπτά.","The installation of the application can take some minutes.","B1"
"Duolingo_2026-03-31_06-18-09-250.png","Βρήκα την ιστοσελίδα.","I found the website.","A2"
"Duolingo_2026-03-31_06-18-09-580.png","Τι είναι μια θύρα υπολογιστή;","What is a computer port?","A2"
"Duolingo_2026-03-31_06-18-09-910.png","Η αποσύνδεση και η απενεργοποίηση.","The disconnection and the deactivation.","B1"
"Duolingo_2026-03-31_06-18-10-930.png","Μην πατήσεις το κουμπί της διαγραφής!","Don't press the delete button!","A2"
"Duolingo_2026-03-31_06-18-11-820.png","Γιατί δε συνδέετε τα δύο καλώδια;","Why don't you connect the two cables?","B1"
"Duolingo_2026-03-31_06-18-23-870.png","Πρόκειται να σου γράψουμε μια επιστολή.","We are going to write you a letter.","B1"
"Duolingo_2026-03-31_06-18-24-170.png","Πώς ήταν η σύσκεψη των δασκάλων;","How was the teachers' meeting?","B1"
"Duolingo_2026-03-31_06-18-24-570.png","Έχει πει την ιστορία στον δημοσιογράφο.","He has told the story to the journalist.","B1"
